player_id,player,season,age,pts_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,x2p_percent,x3p_percent,ft_percent,x3p_ar,f_tr,usg_percent,orb_percent,drb_percent,ows,dws,obpm,dbpm,all_nba
bambamo01,Mo Bamba,2020,21.0,5.4,4.9,0.7,0.4,1.4,0.531,0.346,0.674,0.374,0.161,17.1,11.9,25.6,0.8,1.7,-1.2,1.6,0
barneha02,Harrison Barnes,2020,27.0,14.5,4.9,2.2,0.6,0.2,0.501,0.381,0.801,0.338,0.337,17.4,3.4,12.9,3.4,1.1,0.0,-1.3,0
barrerj01,RJ Barrett,2020,19.0,14.3,5.0,2.6,1.0,0.3,0.432,0.32,0.614,0.271,0.349,24.0,3.0,14.8,-1.6,1.1,-2.9,-1.5,0
bartowi01,Will Barton,2020,29.0,15.1,6.3,3.7,1.1,0.5,0.498,0.375,0.767,0.39,0.18,20.1,4.5,16.9,2.4,1.8,1.2,-0.2,0
bazemke01,Kent Bazemore,2020,30.0,8.8,4.3,1.4,1.1,0.6,0.4,0.344,0.769,0.457,0.275,17.5,1.7,17.1,-0.9,1.5,-3.4,0.3,0
bazleda01,Darius Bazley,2020,19.0,5.6,4.0,0.7,0.4,0.7,0.432,0.348,0.694,0.445,0.196,15.1,3.0,20.5,-0.5,1.5,-2.1,0.5,0
bealbr01,Bradley Beal,2020,26.0,30.5,4.2,6.1,1.2,0.4,0.515,0.353,0.842,0.369,0.351,34.4,2.7,10.5,4.5,0.6,5.3,-2.4,0
beaslma01,Malik Beasley,2020,23.0,11.2,2.7,1.4,0.7,0.1,0.465,0.388,0.818,0.517,0.124,21.8,1.6,11.9,0.4,0.8,-0.7,-1.4,0
belinma01,Marco Belinelli,2020,33.0,6.3,1.7,1.2,0.2,0.0,0.412,0.376,0.828,0.567,0.185,17.5,0.9,11.2,0.7,0.2,-0.7,-2.0,0
bertada01,Dāvis Bertāns,2020,27.0,15.4,4.5,1.7,0.7,0.6,0.471,0.424,0.852,0.774,0.2,19.0,2.3,15.1,3.0,0.5,2.7,-1.8,0
beverpa01,Patrick Beverley,2020,31.0,7.9,5.2,3.6,1.1,0.5,0.496,0.388,0.66,0.604,0.138,13.3,4.5,15.8,1.6,2.0,-0.3,2.5,0
birchkh01,Khem Birch,2020,27.0,4.4,4.6,1.0,0.4,0.5,0.514,0.0,0.653,0.007,0.706,10.2,10.3,15.6,1.2,0.9,-2.5,0.2,0
bitadgo01,Goga Bitadze,2020,20.0,3.2,2.0,0.4,0.2,0.7,0.574,0.19,0.727,0.28,0.22,17.9,5.9,18.7,-0.1,0.8,-4.1,1.8,0
biyombi01,Bismack Biyombo,2020,27.0,7.4,5.8,0.9,0.2,0.9,0.543,0.0,0.603,0.0,0.543,16.8,12.3,20.7,1.5,0.9,-1.8,-0.7,0
bjeline01,Nemanja Bjelica,2020,31.0,11.5,6.4,2.8,0.9,0.6,0.541,0.419,0.821,0.49,0.129,17.0,6.1,19.9,3.4,1.9,1.2,0.5,0
bledser01,Eric Bledsoe,2020,30.0,14.9,4.6,5.4,0.9,0.4,0.533,0.344,0.79,0.306,0.304,23.7,2.8,13.5,2.4,3.0,0.8,1.0,0
bogdabo01,Bogdan Bogdanović,2020,27.0,15.1,3.4,3.4,1.0,0.2,0.532,0.372,0.741,0.576,0.151,22.6,1.6,11.8,1.8,1.3,1.2,-0.5,0
bogdabo02,Bojan Bogdanović,2020,30.0,20.2,4.1,2.1,0.5,0.1,0.479,0.414,0.903,0.489,0.296,25.5,2.1,11.2,2.6,1.6,1.6,-1.5,0
bongais01,Isaac Bonga,2020,20.0,5.0,3.4,1.2,0.7,0.3,0.571,0.352,0.812,0.303,0.363,11.0,6.0,13.8,1.2,0.6,-2.7,-0.1,0
bookede01,Devin Booker,2020,23.0,26.6,4.2,6.5,0.7,0.3,0.549,0.354,0.919,0.31,0.397,30.0,1.3,12.0,6.0,1.5,3.4,-1.3,0
bouchch01,Chris Boucher,2020,27.0,6.6,4.5,0.4,0.4,1.0,0.569,0.322,0.784,0.395,0.388,19.7,14.1,21.4,2.1,1.8,1.0,1.0,0
bowmaky01,Ky Bowman,2020,22.0,7.4,2.7,2.9,1.0,0.2,0.472,0.308,0.829,0.333,0.128,17.2,2.5,10.7,-0.6,0.6,-4.0,-0.3,0
bradlav01,Avery Bradley,2020,29.0,8.6,2.3,1.3,0.9,0.1,0.51,0.364,0.833,0.452,0.063,15.7,1.7,8.9,0.2,1.4,-3.0,0.5,0
bradlto01,Tony Bradley,2020,22.0,4.9,4.6,0.4,0.2,0.6,0.661,1.0,0.652,0.016,0.243,15.8,19.1,25.0,2.2,1.1,1.0,0.3,0
bridgmi01,Mikal Bridges,2020,23.0,9.1,4.0,1.8,1.4,0.6,0.61,0.361,0.844,0.401,0.252,12.7,3.5,12.4,2.5,2.3,-0.6,1.5,0
bridgmi02,Miles Bridges,2020,21.0,13.0,5.6,1.8,0.6,0.7,0.486,0.33,0.809,0.398,0.174,20.0,4.6,15.6,0.3,1.3,-1.5,-1.0,0
brogdma01,Malcolm Brogdon,2020,27.0,16.5,4.9,7.1,0.6,0.2,0.488,0.326,0.892,0.309,0.25,25.2,3.1,14.1,2.3,1.7,2.3,-0.5,0
brookdi01,Dillon Brooks,2020,24.0,16.2,3.3,2.1,0.9,0.4,0.438,0.358,0.808,0.385,0.19,25.2,3.5,8.6,-0.4,1.6,-2.7,-1.4,0
brownbr01,Bruce Brown,2020,23.0,8.9,4.7,4.0,1.1,0.5,0.47,0.344,0.739,0.215,0.266,16.0,4.2,15.0,0.7,1.4,-2.0,0.8,0
brownja02,Jaylen Brown,2020,23.0,20.3,6.4,2.1,1.1,0.4,0.543,0.382,0.724,0.381,0.274,24.7,3.5,16.5,2.3,2.6,1.0,-0.2,0
brownst02,Sterling Brown,2020,24.0,5.1,3.5,1.0,0.6,0.1,0.425,0.324,0.8,0.531,0.156,17.0,4.3,18.5,-0.4,1.5,-3.0,1.0,0
browntr01,Troy Brown Jr.,2020,20.0,10.4,5.6,2.6,1.2,0.1,0.479,0.341,0.784,0.288,0.223,17.8,4.5,19.6,1.3,1.2,-0.8,-0.4,0
brunsja01,Jalen Brunson,2020,23.0,8.2,2.4,3.3,0.4,0.1,0.515,0.358,0.813,0.309,0.193,20.4,2.3,11.3,1.6,0.6,0.1,-1.0,0
bryanth01,Thomas Bryant,2020,22.0,13.2,7.2,1.8,0.5,1.1,0.63,0.407,0.741,0.218,0.278,18.9,9.0,23.1,3.1,0.8,2.9,-0.7,0
burksal01,Alec Burks,2020,28.0,15.55,4.5,3.0,0.95,0.35,0.432,0.38,0.892,0.382,0.359,23.8,2.85,15.1,2.05,1.05,0.95,-0.65,0
butleji01,Jimmy Butler,2020,30.0,19.9,6.7,6.0,1.8,0.6,0.495,0.244,0.834,0.157,0.693,25.1,6.3,15.4,6.3,2.7,4.0,1.5,1
caldwke01,Kentavious Caldwell-Pope,2020,26.0,9.3,2.1,1.6,0.8,0.2,0.541,0.385,0.775,0.471,0.201,14.7,2.4,6.4,1.9,1.9,-1.2,0.4,0
carteje01,Jevon Carter,2020,24.0,4.9,2.0,1.4,0.8,0.3,0.402,0.425,0.852,0.601,0.111,12.9,3.5,10.5,0.8,1.0,-0.7,1.3,0
cartemi01,Michael Carter-Williams,2020,28.0,7.2,3.3,2.4,1.1,0.5,0.481,0.293,0.832,0.288,0.365,18.3,5.8,13.5,0.7,1.2,-1.5,1.6,0
cartevi01,Vince Carter,2020,43.0,5.0,2.1,0.8,0.4,0.4,0.451,0.302,0.793,0.664,0.095,16.6,2.2,13.2,-0.6,0.4,-3.1,-1.2,0
carusal01,Alex Caruso,2020,25.0,5.5,1.9,1.9,1.1,0.3,0.468,0.333,0.734,0.412,0.323,13.8,1.6,9.8,0.5,1.8,-2.6,2.4,0
caulewi01,Willie Cauley-Stein,2020,26.0,7.2,5.8,1.3,0.9,1.1,0.581,0.0,0.606,0.003,0.219,14.4,8.0,23.3,1.5,1.5,-1.2,1.7,0
chrisma01,Marquese Chriss,2020,22.0,9.3,6.2,1.9,0.7,1.1,0.584,0.205,0.769,0.101,0.405,19.0,10.0,23.6,2.1,1.3,0.0,0.6,0
clarkbr01,Brandon Clarke,2020,23.0,12.1,5.9,1.4,0.6,0.8,0.658,0.359,0.759,0.134,0.234,18.7,7.6,20.1,3.4,1.6,2.4,0.7,0
clarkjo01,Jordan Clarkson,2020,27.0,15.2,2.6,1.9,0.6,0.2,0.533,0.368,0.836,0.476,0.19,26.3,3.3,8.7,2.4,1.0,2.4,-1.3,0
conlemi01,Mike Conley,2020,32.0,14.4,3.2,4.4,0.8,0.1,0.437,0.375,0.827,0.451,0.245,23.1,2.8,9.2,1.4,1.1,0.7,-0.4,0
connapa01,Pat Connaughton,2020,27.0,5.4,4.2,1.6,0.4,0.5,0.607,0.331,0.775,0.551,0.133,12.3,5.1,16.8,1.1,2.3,-0.9,1.5,0
covinro01,Robert Covington,2020,29.0,12.6,6.3,1.25,1.65,1.1,0.59,0.34,0.798,0.647,0.181,17.4,2.8,19.85,0.6,2.4,-1.2,1.25,0
craigto01,Torrey Craig,2020,29.0,5.4,3.3,0.8,0.4,0.6,0.603,0.326,0.611,0.513,0.134,12.6,6.6,13.2,1.1,0.9,-2.0,-0.3,0
crowdja01,Jae Crowder,2020,29.0,10.2,6.05,2.65,1.05,0.35,0.528,0.318,0.782,0.684,0.23,15.55,3.1,18.5,1.05,1.8,-0.95,0.3,0
culveja01,Jarrett Culver,2020,20.0,9.2,3.4,1.7,0.9,0.6,0.471,0.299,0.462,0.388,0.206,19.2,4.7,10.3,-1.2,1.1,-3.3,-0.7,0
curryse01,Seth Curry,2020,29.0,12.4,2.3,1.9,0.6,0.1,0.549,0.452,0.825,0.559,0.169,18.4,1.8,7.8,3.5,0.8,1.7,-0.9,0
danietr01,Troy Daniels,2020,28.0,4.3,1.1,0.4,0.2,0.1,0.481,0.348,0.625,0.71,0.086,16.3,2.5,8.2,0.1,0.5,-1.7,-1.2,0
davisan02,Anthony Davis,2020,26.0,26.1,9.3,3.2,1.5,2.3,0.546,0.33,0.846,0.199,0.479,29.3,7.4,22.1,6.7,4.4,5.4,2.6,1
daviste02,Terence Davis,2020,22.0,7.5,3.3,1.6,0.5,0.2,0.541,0.388,0.864,0.555,0.135,19.0,4.5,16.0,1.2,1.9,0.1,0.7,0
dellama01,Matthew Dellavedova,2020,29.0,3.1,1.3,3.2,0.4,0.0,0.488,0.231,0.865,0.52,0.211,13.0,2.4,7.8,0.1,0.1,-3.6,-1.6,0
derozde01,DeMar DeRozan,2020,30.0,22.1,5.5,5.6,1.0,0.3,0.54,0.257,0.845,0.033,0.43,26.3,2.0,15.4,5.9,1.3,2.3,-0.4,0
diallch01,Cheick Diallo,2020,23.0,4.7,2.8,0.5,0.2,0.3,0.655,0.333,0.872,0.021,0.275,17.0,6.9,23.7,0.8,0.5,-1.1,-0.2,0
diallha01,Hamidou Diallo,2020,21.0,6.9,3.6,0.8,0.8,0.2,0.485,0.281,0.603,0.193,0.213,18.4,5.6,14.7,-0.7,1.1,-4.2,0.3,0
dienggo01,Gorgui Dieng,2020,30.0,7.4,5.6,1.25,0.8,0.9,0.512,0.369,0.784,0.426,0.245,18.0,9.0,25.8,1.1,1.4,0.05,1.65,0
dinwisp01,Spencer Dinwiddie,2020,26.0,20.6,3.5,6.8,0.6,0.3,0.485,0.308,0.778,0.392,0.437,29.2,1.7,9.6,3.2,1.6,2.7,-0.9,0
divindo01,Donte DiVincenzo,2020,23.0,9.2,4.8,2.3,1.3,0.3,0.567,0.336,0.733,0.484,0.169,17.3,4.6,15.5,1.0,3.2,-1.1,2.4,0
doncilu01,Luka Dončić,2020,20.0,28.8,9.4,8.8,1.0,0.2,0.574,0.316,0.758,0.431,0.448,36.8,4.1,25.0,6.5,2.3,7.4,1.0,1
dotsoda01,Damyean Dotson,2020,25.0,6.7,1.9,1.2,0.5,0.1,0.48,0.362,0.667,0.562,0.114,16.5,1.2,10.6,0.6,0.4,-0.9,-0.5,0
dragigo01,Goran Dragić,2020,33.0,16.2,3.2,5.1,0.7,0.2,0.505,0.367,0.776,0.467,0.34,25.9,2.0,10.2,2.2,1.3,1.4,-1.6,0
drumman01,Andre Drummond,2020,26.0,17.75,15.5,2.75,1.95,1.65,0.548,0.096,0.579,0.038,0.376,25.7,15.1,37.85,0.65,3.45,-0.05,1.15,0
dudleja01,Jared Dudley,2020,34.0,1.5,1.2,0.6,0.3,0.1,0.333,0.429,1.0,0.7,0.033,8.0,1.8,13.7,0.3,0.5,-2.7,2.0,0
dunnkr01,Kris Dunn,2020,25.0,7.3,3.6,3.4,2.0,0.3,0.535,0.259,0.741,0.327,0.158,14.6,1.9,14.9,0.3,2.0,-3.8,3.1,0
embiijo01,Joel Embiid,2020,25.0,23.0,11.6,3.0,0.9,1.3,0.517,0.331,0.807,0.215,0.543,32.9,10.3,33.2,3.3,2.7,3.7,1.0,0
ennisja01,James Ennis III,2020,29.0,6.2,3.35,0.85,0.5,0.3,0.539,0.337,0.796,0.47,0.272,15.7,6.45,14.9,0.95,1.15,-1.85,-0.2,0
favorde01,Derrick Favors,2020,28.0,9.0,9.8,1.6,0.6,0.9,0.627,0.143,0.563,0.021,0.209,14.0,13.9,28.9,2.6,1.6,0.7,0.3,0
fergute01,Terrance Ferguson,2020,21.0,3.9,1.3,0.9,0.5,0.3,0.558,0.292,0.75,0.764,0.091,9.1,2.1,4.4,-0.3,0.9,-4.8,0.3,0
fernabr01,Bruno Fernando,2020,21.0,4.3,3.5,0.9,0.3,0.3,0.605,0.135,0.569,0.186,0.256,15.3,10.0,20.0,0.4,0.4,-3.2,-0.9,0
ferreyo01,Yogi Ferrell,2020,26.0,4.4,1.0,1.4,0.4,0.1,0.505,0.304,0.857,0.42,0.223,19.2,1.2,9.4,0.3,0.3,-1.5,-0.3,0
finnedo01,Dorian Finney-Smith,2020,26.0,9.5,5.7,1.6,0.6,0.5,0.589,0.376,0.722,0.58,0.207,12.9,7.3,12.7,3.3,1.5,0.1,-0.3,0
forbebr01,Bryn Forbes,2020,26.0,11.2,2.0,1.7,0.5,0.0,0.47,0.388,0.833,0.656,0.155,18.5,0.8,7.8,1.3,0.3,-0.6,-2.1,0
fournev01,Evan Fournier,2020,27.0,18.5,2.6,3.2,1.1,0.2,0.527,0.399,0.818,0.467,0.237,23.9,0.9,8.2,2.9,1.7,1.4,-0.4,0
foxde01,De'Aaron Fox,2020,22.0,21.1,3.8,6.8,1.5,0.5,0.535,0.292,0.705,0.227,0.42,29.8,2.4,11.4,2.6,1.4,2.3,-0.5,0
fultzma01,Markelle Fultz,2020,21.0,12.1,3.3,5.1,1.3,0.2,0.507,0.267,0.73,0.175,0.206,21.4,2.1,11.0,0.6,2.0,-1.8,0.0,0
gallida01,Danilo Gallinari,2020,31.0,18.7,5.2,1.9,0.7,0.1,0.476,0.405,0.893,0.537,0.365,24.6,2.1,16.8,4.5,1.9,4.1,-0.9,0
gallola01,Langston Galloway,2020,28.0,10.3,2.3,1.5,0.7,0.2,0.493,0.399,0.859,0.611,0.157,15.9,2.2,7.8,2.4,0.7,0.0,-0.9,0
garlada01,Darius Garland,2020,20.0,12.3,1.9,3.9,0.7,0.1,0.434,0.355,0.875,0.423,0.103,20.7,1.6,5.2,-1.3,0.0,-2.7,-2.8,0
gayru01,Rudy Gay,2020,33.0,10.8,5.4,1.7,0.5,0.5,0.511,0.336,0.882,0.369,0.228,22.0,4.5,22.2,0.9,1.1,0.0,-0.9,0
georgpa01,Paul George,2020,29.0,21.5,5.7,3.9,1.4,0.4,0.464,0.412,0.876,0.487,0.277,29.6,1.8,17.7,2.5,2.3,3.8,1.1,0
gibsota01,Taj Gibson,2020,34.0,6.1,4.3,0.8,0.4,0.5,0.599,0.286,0.732,0.049,0.196,14.8,11.2,16.7,1.8,0.8,-0.8,-0.3,0
gilesha01,Harry Giles,2020,21.0,6.9,4.1,1.3,0.5,0.4,0.558,0.0,0.776,0.008,0.195,20.6,7.1,25.1,0.8,0.8,-2.2,0.9,0
gilgesh01,Shai Gilgeous-Alexander,2020,21.0,19.0,5.9,3.3,1.1,0.7,0.512,0.347,0.807,0.247,0.352,23.7,2.2,16.1,3.1,3.0,1.3,0.4,0
goberru01,Rudy Gobert,2020,27.0,15.1,13.5,1.5,0.8,2.0,0.693,0.0,0.63,0.0,0.724,16.2,11.2,31.3,6.5,4.2,1.7,1.9,1
gordoaa01,Aaron Gordon,2020,24.0,14.4,7.7,3.7,0.8,0.6,0.494,0.308,0.674,0.309,0.292,20.7,5.5,20.3,1.4,2.3,-0.1,0.1,0
grahade01,Devonte' Graham,2020,24.0,18.2,3.4,7.5,1.0,0.2,0.397,0.373,0.82,0.607,0.242,24.8,2.0,8.7,2.4,0.9,2.5,-2.1,0
grahatr01,Treveon Graham,2020,26.0,4.4,2.7,0.8,0.4,0.1,0.443,0.275,0.643,0.496,0.231,13.1,5.7,11.7,-0.2,0.4,-4.5,-1.1,0
grantje01,Jerami Grant,2020,25.0,12.0,3.5,1.2,0.7,0.8,0.537,0.389,0.75,0.397,0.309,18.0,3.4,11.2,2.8,1.6,0.1,-0.6,0
greenda02,Danny Green,2020,32.0,8.0,3.3,1.3,1.3,0.5,0.524,0.367,0.688,0.69,0.101,13.9,3.3,11.2,0.8,2.5,-1.1,1.5,0
greenja01,JaMychal Green,2020,29.0,6.8,6.2,0.8,0.5,0.4,0.518,0.387,0.75,0.676,0.136,13.7,6.3,24.1,1.1,2.0,-1.2,0.7,0
greenja02,Javonte Green,2020,26.0,3.4,1.9,0.5,0.5,0.2,0.581,0.273,0.667,0.262,0.333,15.3,5.6,15.6,0.4,0.8,-2.1,1.4,0
greenje02,Jeff Green,2020,33.0,9.4,2.8,1.0,0.5,0.4,0.602,0.339,0.802,0.532,0.265,19.0,2.7,12.0,1.2,0.9,0.0,-0.1,0
hachiru01,Rui Hachimura,2020,21.0,13.5,6.1,1.8,0.8,0.2,0.5,0.287,0.829,0.16,0.257,19.0,5.7,17.0,1.3,0.5,-1.2,-2.0,0
hardati02,Tim Hardaway Jr.,2020,27.0,15.8,3.3,1.9,0.6,0.1,0.485,0.398,0.819,0.58,0.206,21.1,1.3,10.2,3.4,1.1,1.2,-1.4,0
hardeja01,James Harden,2020,30.0,34.3,6.6,7.5,1.8,0.9,0.556,0.355,0.865,0.557,0.528,36.3,2.9,16.0,9.9,3.2,8.1,1.6,1
harklma01,Maurice Harkless,2020,26.0,5.65,3.95,1.05,0.95,0.55,0.587,0.358,0.581,0.341,0.214,10.5,4.25,13.45,0.65,1.8,-2.55,2.15,0
harremo01,Montrezl Harrell,2020,26.0,18.6,7.1,1.7,0.6,1.1,0.593,0.0,0.658,0.022,0.432,25.7,9.9,16.3,4.4,2.5,2.5,0.5,0
harriga01,Gary Harris,2020,25.0,10.4,2.9,2.1,1.4,0.3,0.479,0.333,0.815,0.405,0.177,15.1,1.6,8.6,0.5,1.4,-2.8,0.3,0
harrijo01,Joe Harris,2020,28.0,14.5,4.3,2.1,0.6,0.2,0.553,0.424,0.719,0.518,0.114,18.3,3.2,11.2,2.5,1.8,0.4,-0.6,0
harrito02,Tobias Harris,2020,27.0,19.6,6.9,3.2,0.7,0.6,0.517,0.367,0.806,0.304,0.184,23.9,3.1,19.1,3.5,2.7,1.3,-0.5,0
hartjo01,Josh Hart,2020,24.0,10.1,6.5,1.7,1.0,0.4,0.584,0.342,0.739,0.665,0.216,15.3,3.7,22.1,1.3,1.8,-1.1,0.4,0
hayesja02,Jaxson Hayes,2020,19.0,7.4,4.0,0.9,0.4,0.9,0.678,0.25,0.647,0.015,0.734,15.0,9.5,16.0,2.8,1.1,-0.9,0.6,0
haywago01,Gordon Hayward,2020,29.0,17.5,6.7,4.1,0.7,0.4,0.554,0.383,0.855,0.317,0.207,21.1,3.4,17.8,3.5,2.2,2.6,0.1,0
hernaju01,Juancho Hernangómez,2020,24.0,6.0,4.1,0.8,0.4,0.2,0.475,0.341,0.62,0.522,0.287,15.7,5.6,20.5,0.2,0.7,-2.2,-1.1,0
herroty01,Tyler Herro,2020,20.0,13.5,4.1,2.2,0.6,0.2,0.462,0.389,0.87,0.472,0.158,22.3,1.2,14.9,0.2,1.3,-0.4,-1.2,0
hezonma01,Mario Hezonja,2020,24.0,4.8,3.5,0.9,0.7,0.2,0.486,0.308,0.814,0.358,0.271,13.9,3.6,18.3,0.1,0.6,-3.1,0.2,0
hieldbu01,Buddy Hield,2020,27.0,19.2,4.6,3.0,0.9,0.2,0.479,0.394,0.846,0.592,0.117,27.2,2.8,14.1,1.4,1.5,2.5,-1.4,0
hillge01,George Hill,2020,33.0,9.4,3.0,3.1,0.8,0.1,0.565,0.46,0.842,0.468,0.269,15.5,4.1,9.3,3.5,2.1,1.6,1.3,0
hillso01,Solomon Hill,2020,28.0,5.6,2.9,1.9,0.65,0.15,0.452,0.374,0.712,0.623,0.178,13.5,2.9,13.4,0.45,0.95,-1.8,0.25,0
holidaa01,Aaron Holiday,2020,23.0,9.5,2.4,3.4,0.8,0.2,0.427,0.394,0.851,0.393,0.155,18.7,1.5,9.0,0.4,1.7,-1.6,0.0,0
holidjr01,Jrue Holiday,2020,29.0,19.1,4.8,6.7,1.6,0.8,0.509,0.353,0.709,0.344,0.181,24.5,3.8,10.9,2.0,1.9,1.6,0.2,0
holidju01,Justin Holiday,2020,30.0,8.3,3.3,1.3,1.2,0.6,0.477,0.405,0.791,0.681,0.138,13.4,1.9,12.2,1.6,2.6,-0.5,1.8,0
holliro01,Rondae Hollis-Jefferson,2020,25.0,7.0,4.7,1.8,0.8,0.4,0.497,0.13,0.734,0.07,0.435,17.2,10.6,15.9,1.4,2.0,-1.2,1.5,0
horfoal01,Al Horford,2020,33.0,11.9,6.8,4.0,0.8,0.9,0.516,0.35,0.763,0.399,0.113,17.5,5.6,19.3,2.8,2.6,1.3,1.0,0
houseda01,Danuel House Jr.,2020,26.0,10.5,4.2,1.3,1.1,0.5,0.549,0.363,0.811,0.659,0.167,13.7,3.1,11.6,1.9,1.8,-0.8,0.0,0
howardw01,Dwight Howard,2020,34.0,7.5,7.3,0.7,0.4,1.1,0.732,0.6,0.514,0.018,0.773,14.7,14.6,27.8,2.8,2.6,-1.0,1.2,0
huertke01,Kevin Huerter,2020,21.0,12.2,4.1,3.8,0.9,0.5,0.453,0.38,0.828,0.548,0.105,17.1,2.1,12.0,1.0,0.6,-0.7,-0.9,0
huntede01,De'Andre Hunter,2020,22.0,12.3,4.5,1.8,0.7,0.3,0.454,0.355,0.764,0.445,0.211,17.5,2.3,13.1,-0.4,0.5,-2.9,-1.8,0
ibakase01,Serge Ibaka,2020,30.0,15.4,8.2,1.4,0.5,0.8,0.559,0.385,0.718,0.272,0.185,24.0,8.3,23.5,1.2,2.7,0.1,0.0,0
ilyaser01,Ersan İlyasova,2020,32.0,6.6,4.8,0.8,0.4,0.3,0.545,0.365,0.828,0.438,0.278,16.1,6.6,22.7,1.6,2.0,-0.3,0.8,0
inglejo01,Joe Ingles,2020,32.0,9.8,3.9,5.2,0.9,0.2,0.525,0.399,0.787,0.638,0.17,15.1,1.4,12.5,2.7,2.1,0.1,0.7,0
ingrabr01,Brandon Ingram,2020,22.0,23.8,6.1,4.2,1.0,0.6,0.501,0.391,0.851,0.35,0.336,28.1,2.6,16.6,3.3,1.8,2.5,-0.4,0
iwundwe01,Wes Iwundu,2020,25.0,5.8,2.5,1.2,0.5,0.3,0.457,0.341,0.804,0.352,0.416,13.7,2.6,12.5,0.8,0.8,-2.7,0.0,0
jacksfr01,Frank Jackson,2020,21.0,6.3,1.4,1.0,0.3,0.1,0.465,0.326,0.747,0.435,0.227,21.2,2.9,8.1,-0.2,0.3,-3.3,-2.2,0
jacksja02,Jaren Jackson Jr.,2020,20.0,17.4,4.6,1.4,0.7,1.6,0.54,0.394,0.747,0.489,0.247,24.0,3.6,13.2,1.6,1.8,0.3,0.1,0
jacksju01,Justin Jackson,2020,24.0,5.5,2.4,0.8,0.2,0.2,0.489,0.294,0.84,0.478,0.147,15.4,2.7,12.6,0.6,0.6,-2.1,-1.3,0
jamesle01,LeBron James,2020,35.0,25.3,7.8,10.2,1.2,0.5,0.564,0.348,0.693,0.326,0.292,31.5,3.2,21.5,6.2,3.6,6.6,1.8,1
johnsca02,Cameron Johnson,2020,23.0,8.8,3.3,1.2,0.6,0.4,0.526,0.39,0.807,0.672,0.141,15.7,4.3,12.4,1.7,1.0,0.8,-0.4,0
jokicni01,Nikola Jokić,2020,24.0,19.9,9.7,7.0,1.2,0.6,0.594,0.314,0.817,0.238,0.281,26.6,8.0,26.1,6.7,3.1,5.5,2.0,1
jonesda03,Damian Jones,2020,24.0,5.6,3.7,0.6,0.5,0.7,0.704,0.222,0.738,0.051,0.472,11.4,8.9,16.2,2.2,0.6,-1.6,0.1,0
jonesde02,Derrick Jones Jr.,2020,22.0,8.5,3.9,1.1,1.0,0.6,0.677,0.28,0.772,0.378,0.352,13.9,5.6,13.1,2.6,1.8,-0.3,1.1,0
